latitud,longitud,profundidad,
-0.18958333333333144,-90.43541666666667,-414.0,
-0.18958333333333144,-90.37291666666667,-1510.0,
-0.18958333333333144,-90.31041666666667,-1639.0,
-0.18958333333333144,-90.24791666666667,-1595.0,
-0.25208333333333144,-160.12291666666667,-4599.0,
-0.25208333333333144,-160.06041666666667,-3974.0,
-0.25208333333333144,-159.99791666666667,-3916.0,
-0.25208333333333144,-159.93541666666667,-3621.0,
-0.25208333333333144,-159.87291666666667,-4337.0,
-0.25208333333333144,-91.81041666666667,-2956.0,
-0.25208333333333144,-91.74791666666667,-1641.0,
-0.25208333333333144,-91.68541666666667,-2010.0,
-0.25208333333333144,-91.62291666666667,-2003.0,
-0.25208333333333144,-91.56041666666667,-1765.0,
-0.25208333333333144,-91.49791666666667,-862.0,
-0.25208333333333144,-91.43541666666667,-371.0,
-0.25208333333333144,-91.12291666666667,-205.0,
-0.25208333333333144,-91.06041666666667,-2128.0,
-0.25208333333333144,-90.99791666666667,-2072.0,
-0.25208333333333144,-90.93541666666667,-1604.0,
-0.25208333333333144,-90.87291666666667,-269.0,
-0.25208333333333144,-90.56041666666667,-163.0,
-0.25208333333333144,-90.49791666666667,-618.0,
-0.25208333333333144,-90.43541666666667,-395.0,
-0.25208333333333144,-90.37291666666667,-296.0,
-0.25208333333333144,-90.31041666666667,-1561.0,
-0.25208333333333144,-90.24791666666667,-1514.0,
-0.25208333333333144,-90.18541666666667,-1391.0,
-0.31458333333333144,-160.18541666666667,-4704.0,
-0.31458333333333144,-160.12291666666667,-4167.0,
-0.31458333333333144,-160.06041666666667,-3239.0,
-0.31458333333333144,-159.99791666666667,-2392.0,
-0.31458333333333144,-159.93541666666667,-3057.0,
-0.31458333333333144,-159.87291666666667,-4000.0,
-0.31458333333333144,-159.81041666666667,-4144.0,
-0.31458333333333144,-91.81041666666667,-3061.0,
-0.31458333333333144,-91.74791666666667,-2419.0,
-0.31458333333333144,-91.68541666666667,-940.0,
-0.31458333333333144,-91.37291666666667,-132.0,
-0.31458333333333144,-91.06041666666667,-150.0,
-0.31458333333333144,-90.99791666666667,-1587.0,
-0.31458333333333144,-90.93541666666667,-1248.0,
-0.31458333333333144,-90.87291666666667,-284.0,
-0.31458333333333144,-90.49791666666667,-387.0,
-0.31458333333333144,-90.43541666666667,-309.0,
-0.31458333333333144,-90.37291666666667,-268.0,
-0.31458333333333144,-90.31041666666667,-342.0,
-0.31458333333333144,-90.24791666666667,-1501.0,
-0.31458333333333144,-90.18541666666667,-1307.0,
-0.31458333333333144,-90.12291666666667,-1224.0,
-0.37708333333333144,-160.18541666666667,-4737.0,
-0.37708333333333144,-160.12291666666667,-3986.0,
-0.37708333333333144,-160.06041666666667,-2147.0,
-0.37708333333333144,-159.93541666666667,-1412.0,
-0.37708333333333144,-159.87291666666667,-3334.0,
-0.37708333333333144,-159.81041666666667,-4395.0,
-0.37708333333333144,-91.81041666666667,-3265.0,
-0.37708333333333144,-91.74791666666667,-2996.0,
-0.37708333333333144,-91.68541666666667,-1554.0,
-0.37708333333333144,-91.37291666666667,-117.0,
-0.37708333333333144,-91.31041666666667,-85.0,
-0.37708333333333144,-90.93541666666667,-235.0,
-0.37708333333333144,-90.87291666666667,-574.0,
-0.37708333333333144,-90.81041666666667,-625.0,
-0.37708333333333144,-90.74791666666667,-116.0,
-0.37708333333333144,-90.68541666666667,-36.0,
-0.37708333333333144,-90.62291666666667,-47.0,
-0.37708333333333144,-90.56041666666667,-76.0,
-0.37708333333333144,-90.49791666666667,-287.0,
-0.37708333333333144,-90.43541666666667,-109.0,
-0.37708333333333144,-90.37291666666667,-218.0,
-0.37708333333333144,-90.31041666666667,-102.0,
-0.37708333333333144,-90.24791666666667,-1211.0,
-0.37708333333333144,-90.18541666666667,-1242.0,
-0.37708333333333144,-90.12291666666667,-1160.0,
-0.4187499999999981,-179.99791666666667,-4854.0,
-0.4187499999999981,-179.58125,-5092.0,
-0.4187499999999981,-179.16458333333333,-5338.0,
-0.4187499999999981,-178.74791666666667,-5419.0,
-0.4187499999999981,-178.33125,-5423.0,
-0.4187499999999981,-177.91458333333333,-5195.0,
-0.4187499999999981,-177.49791666666667,-5527.0,
-0.4187499999999981,-177.08125,-5573.0,
-0.4187499999999981,-176.66458333333333,-5655.0,
-0.4187499999999981,-176.24791666666667,-3598.0,
-0.4187499999999981,-175.83125,-5059.0,
-0.4187499999999981,-175.41458333333333,-4842.0,
-0.4187499999999981,-174.99791666666667,-5384.0,
-0.4187499999999981,-174.58125,-5276.0,
-0.4187499999999981,-174.16458333333333,-5391.0,
-0.4187499999999981,-173.74791666666667,-5574.0,
-0.4187499999999981,-173.33125,-5519.0,
-0.4187499999999981,-172.91458333333333,-5477.0,
-0.4187499999999981,-172.49791666666667,-5548.0,
-0.4187499999999981,-172.08125,-5607.0,
-0.4187499999999981,-171.66458333333333,-5612.0,
-0.4187499999999981,-171.24791666666667,-5796.0,
-0.4187499999999981,-170.83125,-5472.0,
-0.4187499999999981,-170.41458333333333,-5677.0,
-0.4187499999999981,-169.99791666666667,-5766.0,
-0.4187499999999981,-169.58125,-5484.0,
-0.4187499999999981,-169.16458333333333,-5460.0,
-0.4187499999999981,-168.74791666666667,-5240.0,
-0.4187499999999981,-168.33125,-5534.0,
-0.4187499999999981,-167.91458333333333,-4647.0,
-0.4187499999999981,-167.49791666666667,-5043.0,
-0.4187499999999981,-167.08125,-5368.0,
-0.4187499999999981,-166.66458333333333,-5001.0,
-0.4187499999999981,-166.24791666666667,-4404.0,
-0.4187499999999981,-165.83125,-4955.0,
-0.4187499999999981,-165.41458333333333,-5350.0,
-0.4187499999999981,-164.99791666666667,-4961.0,
-0.4187499999999981,-164.58125,-5193.0,
-0.4187499999999981,-164.16458333333333,-5414.0,
-0.4187499999999981,-163.74791666666667,-5436.0,
-0.4187499999999981,-163.33125,-5306.0,
-0.4187499999999981,-162.91458333333333,-5194.0,
-0.4187499999999981,-162.49791666666667,-5281.0,
-0.4187499999999981,-162.08125,-5219.0,
-0.4187499999999981,-161.66458333333333,-5120.0,
-0.4187499999999981,-161.24791666666667,-5171.0,
-0.4187499999999981,-160.83125,-5175.0,
-0.4187499999999981,-160.41458333333333,-5205.0,
-0.4187499999999981,-159.58125,-5229.0,
-0.4187499999999981,-159.16458333333333,-5091.0,
-0.4187499999999981,-158.74791666666667,-4827.0,
-0.4187499999999981,-158.33125,-4848.0,
-0.4187499999999981,-157.91458333333333,-4879.0,
-0.4187499999999981,-157.49791666666667,-4636.0,
-0.4187499999999981,-157.08125,-4516.0,
-0.4187499999999981,-156.66458333333333,-4690.0,
-0.4187499999999981,-156.24791666666667,-4250.0,
-0.4187499999999981,-155.83125,-3354.0,
-0.4187499999999981,-155.41458333333333,-4958.0,
-0.4187499999999981,-154.99791666666667,-4839.0,
-0.4187499999999981,-154.58125,-4779.0,
-0.4187499999999981,-154.16458333333333,-4794.0,
-0.4187499999999981,-153.74791666666667,-4818.0,
-0.4187499999999981,-153.33125,-4794.0,
-0.4187499999999981,-152.91458333333333,-4834.0,
-0.4187499999999981,-152.49791666666667,-4354.0,
-0.4187499999999981,-152.08125,-4649.0,
-0.4187499999999981,-151.66458333333333,-4537.0,
-0.4187499999999981,-151.24791666666667,-4465.0,
-0.4187499999999981,-150.83125,-4338.0,
-0.4187499999999981,-150.41458333333333,-4466.0,
-0.4187499999999981,-149.99791666666667,-4434.0,
-0.4187499999999981,-149.58125,-4470.0,
-0.4187499999999981,-149.16458333333333,-4519.0,
-0.4187499999999981,-148.74791666666667,-3264.0,
-0.4187499999999981,-148.33125,-4593.0,
-0.4187499999999981,-147.91458333333333,-3707.0,
-0.4187499999999981,-147.49791666666667,-2744.0,
-0.4187499999999981,-147.08125,-4381.0,
-0.4187499999999981,-146.66458333333333,-4593.0,
-0.4187499999999981,-146.24791666666667,-4141.0,
-0.4187499999999981,-145.83125,-4250.0,
-0.4187499999999981,-145.41458333333333,-4485.0,
-0.4187499999999981,-144.99791666666667,-4454.0,
-0.4187499999999981,-144.58125,-4370.0,
-0.4187499999999981,-144.16458333333333,-4336.0,
-0.4187499999999981,-143.74791666666667,-4345.0,
-0.4187499999999981,-143.33125,-4359.0,
-0.4187499999999981,-142.91458333333333,-4410.0,
-0.4187499999999981,-142.49791666666667,-4412.0,
-0.4187499999999981,-142.08125,-4456.0,
-0.4187499999999981,-141.66458333333333,-4446.0,
-0.4187499999999981,-141.24791666666667,-4437.0,
-0.4187499999999981,-140.83125,-4431.0,
-0.4187499999999981,-140.41458333333333,-4294.0,
-0.4187499999999981,-139.99791666666667,-4304.0,
-0.4187499999999981,-139.58125,-4297.0,
-0.4187499999999981,-139.16458333333333,-4304.0,
-0.4187499999999981,-138.74791666666667,-4293.0,
-0.4187499999999981,-138.33125,-4308.0,
-0.4187499999999981,-137.91458333333333,-4287.0,
-0.4187499999999981,-137.49791666666667,-4256.0,
-0.4187499999999981,-137.08125,-4281.0,
-0.4187499999999981,-136.66458333333333,-4129.0,
-0.4187499999999981,-136.24791666666667,-4461.0,
-0.4187499999999981,-135.83125,-4422.0,
-0.4187499999999981,-135.41458333333333,-4443.0,
-0.4187499999999981,-134.99791666666667,-4276.0,
-0.4187499999999981,-134.58125,-4318.0,
-0.4187499999999981,-134.16458333333333,-3837.0,
-0.4187499999999981,-133.74791666666667,-4350.0,
-0.4187499999999981,-133.33125,-4146.0,
-0.4187499999999981,-132.91458333333333,-4381.0,
-0.4187499999999981,-132.49791666666667,-4498.0,
-0.4187499999999981,-132.08125,-4348.0,
-0.4187499999999981,-131.66458333333333,-4392.0,
-0.4187499999999981,-131.24791666666667,-4116.0,
-0.4187499999999981,-130.83125,-4427.0,
-0.4187499999999981,-130.41458333333333,-4407.0,
-0.4187499999999981,-129.99791666666667,-4437.0,
-0.4187499999999981,-129.58125,-4464.0,
-0.4187499999999981,-129.16458333333333,-4597.0,
-0.4187499999999981,-128.74791666666667,-4371.0,
-0.4187499999999981,-128.33125,-4467.0,
-0.4187499999999981,-127.91458333333333,-4509.0,
-0.4187499999999981,-127.49791666666667,-4628.0,
-0.4187499999999981,-127.08125000000001,-4432.0,
-0.4187499999999981,-126.66458333333333,-4618.0,
-0.4187499999999981,-126.24791666666667,-4587.0,
-0.4187499999999981,-125.83125000000001,-4683.0,
-0.4187499999999981,-125.41458333333333,-4649.0,
-0.4187499999999981,-124.99791666666667,-4521.0,
-0.4187499999999981,-124.58125000000001,-4707.0,
-0.4187499999999981,-124.16458333333333,-4637.0,
-0.4187499999999981,-123.74791666666667,-4618.0,
-0.4187499999999981,-123.33125000000001,-4493.0,
-0.4187499999999981,-122.91458333333333,-4470.0,
-0.4187499999999981,-122.49791666666667,-4463.0,
-0.4187499999999981,-122.08125000000001,-4449.0,
-0.4187499999999981,-121.66458333333333,-4422.0,
-0.4187499999999981,-121.24791666666667,-4368.0,
-0.4187499999999981,-120.83125000000001,-4267.0,
-0.4187499999999981,-120.41458333333333,-4205.0,
-0.4187499999999981,-119.99791666666667,-4128.0,
-0.4187499999999981,-119.58125000000001,-4138.0,
-0.4187499999999981,-119.16458333333333,-4078.0,
-0.4187499999999981,-118.74791666666667,-4138.0,
-0.4187499999999981,-118.33125000000001,-4175.0,
-0.4187499999999981,-117.91458333333333,-4215.0,
-0.4187499999999981,-117.49791666666667,-4222.0,
-0.4187499999999981,-117.08125000000001,-4187.0,
-0.4187499999999981,-116.66458333333333,-4109.0,
-0.4187499999999981,-116.24791666666667,-4108.0,
-0.4187499999999981,-115.83125,-4064.0,
-0.4187499999999981,-115.41458333333334,-3991.0,
-0.4187499999999981,-114.99791666666667,-4121.0,
-0.4187499999999981,-114.58125,-4141.0,
-0.4187499999999981,-114.16458333333334,-4219.0,
-0.4187499999999981,-113.74791666666667,-4111.0,
-0.4187499999999981,-113.33125,-4121.0,
-0.4187499999999981,-112.91458333333334,-4097.0,
-0.4187499999999981,-112.49791666666667,-4094.0,
-0.4187499999999981,-112.08125,-3981.0,
-0.4187499999999981,-111.66458333333334,-3992.0,
-0.4187499999999981,-111.24791666666667,-3928.0,
-0.4187499999999981,-110.83125,-4004.0,
-0.4187499999999981,-110.41458333333334,-3735.0,
-0.4187499999999981,-109.99791666666667,-3817.0,
-0.4187499999999981,-109.58125,-3810.0,
-0.4187499999999981,-109.16458333333334,-3835.0,
-0.4187499999999981,-108.74791666666667,-3728.0,
-0.4187499999999981,-108.33125,-3749.0,
-0.4187499999999981,-107.91458333333334,-3750.0,
-0.4187499999999981,-107.49791666666667,-3762.0,
-0.4187499999999981,-107.08125,-3777.0,
-0.4187499999999981,-106.66458333333334,-3672.0,
-0.4187499999999981,-106.24791666666667,-3717.0,
-0.4187499999999981,-105.83125,-3615.0,
-0.4187499999999981,-105.41458333333334,-3675.0,
-0.4187499999999981,-104.99791666666667,-3747.0,
-0.4187499999999981,-104.58125,-3708.0,
-0.4187499999999981,-104.16458333333334,-3553.0,
-0.4187499999999981,-103.74791666666667,-3469.0,
-0.4187499999999981,-103.33125,-3352.0,
-0.4187499999999981,-102.91458333333334,-3256.0,
-0.4187499999999981,-102.49791666666667,-3199.0,
