latitud,longitud,profundidad,
-0.0020833333333314386,82.50208333333332,-4442.0,
-0.0020833333333314386,82.91874999999999,-4248.0,
-0.0020833333333314386,83.33541666666665,-4560.0,
-0.0020833333333314386,83.75208333333332,-4540.0,
-0.0020833333333314386,84.16874999999997,-4566.0,
-0.0020833333333314386,84.58541666666665,-4563.0,
-0.0020833333333314386,85.00208333333332,-4547.0,
-0.0020833333333314386,85.41874999999997,-4524.0,
-0.0020833333333314386,85.83541666666665,-4539.0,
-0.0020833333333314386,86.25208333333332,-4520.0,
-0.0020833333333314386,86.66874999999997,-4549.0,
-0.0020833333333314386,87.08541666666665,-4544.0,
-0.0020833333333314386,87.50208333333332,-4537.0,
-0.0020833333333314386,87.91874999999997,-4532.0,
-0.0020833333333314386,88.33541666666665,-4495.0,
-0.0020833333333314386,88.75208333333332,-4535.0,
-0.0020833333333314386,89.16874999999997,-4033.0,
-0.0020833333333314386,89.58541666666665,-3806.0,
-0.06458333333333142,6.3145833333333306,-2646.0,
-0.06458333333333142,6.3770833333333306,-2482.0,
-0.06458333333333142,6.4395833333333306,-1519.0,
-0.06458333333333142,6.5020833333333306,-484.0,
-0.06458333333333142,6.56458333333333,-1261.0,
-0.06458333333333142,6.62708333333333,-1848.0,
-0.06458333333333142,6.68958333333333,-2521.0,
-0.06458333333333142,9.12708333333333,-32.0,
-0.06458333333333142,9.18958333333333,-27.0,
-0.06458333333333142,9.25208333333333,-21.0,
-0.06458333333333142,9.31458333333333,-1.0,
-0.06458333333333142,42.877083333333324,-16.0,
-0.06458333333333142,42.939583333333324,-100.0,
-0.06458333333333142,43.002083333333324,-279.0,
-0.06458333333333142,43.064583333333324,-470.0,
-0.12708333333333144,6.3770833333333306,-2664.0,
-0.12708333333333144,6.4395833333333306,-2518.0,
-0.12708333333333144,6.5020833333333306,-2259.0,
-0.12708333333333144,6.56458333333333,-2300.0,
-0.12708333333333144,6.62708333333333,-2556.0,
-0.12708333333333144,6.68958333333333,-2774.0,
-0.12708333333333144,9.12708333333333,-34.0,
-0.12708333333333144,9.18958333333333,-28.0,
-0.12708333333333144,9.25208333333333,-20.0,
-0.12708333333333144,42.814583333333324,-16.0,
-0.12708333333333144,42.877083333333324,-107.0,
-0.12708333333333144,42.939583333333324,-274.0,
-0.12708333333333144,43.002083333333324,-449.0,
-0.12708333333333144,73.31458333333332,-1807.0,
-0.12708333333333144,73.37708333333332,-2180.0,
-0.12708333333333144,73.43958333333332,-2222.0,
-0.12708333333333144,73.50208333333332,-2361.0,
-0.12708333333333144,73.56458333333332,-2414.0,
-0.18958333333333144,6.4395833333333306,-2731.0,
-0.18958333333333144,6.5020833333333306,-2829.0,
-0.18958333333333144,6.56458333333333,-2756.0,
-0.18958333333333144,6.62708333333333,-2810.0,
-0.18958333333333144,9.12708333333333,-30.0,
-0.18958333333333144,9.18958333333333,-24.0,
-0.18958333333333144,9.25208333333333,-14.0,
-0.18958333333333144,42.752083333333324,-17.0,
-0.18958333333333144,42.814583333333324,-47.0,
-0.18958333333333144,42.877083333333324,-244.0,
-0.18958333333333144,42.939583333333324,-341.0,
-0.18958333333333144,73.25208333333332,-1993.0,
-0.18958333333333144,73.31458333333332,-2021.0,
-0.18958333333333144,73.37708333333332,-2067.0,
-0.18958333333333144,73.43958333333332,-2157.0,
-0.18958333333333144,73.50208333333332,-2426.0,
-0.18958333333333144,73.56458333333332,-2449.0,
-0.18958333333333144,73.62708333333332,-2362.0,
-0.25208333333333144,9.12708333333333,-30.0,
-0.25208333333333144,9.18958333333333,-22.0,
-0.25208333333333144,9.25208333333333,-10.0,
-0.25208333333333144,42.689583333333324,-14.0,
-0.25208333333333144,42.752083333333324,-43.0,
-0.25208333333333144,42.814583333333324,-203.0,
-0.25208333333333144,42.877083333333324,-305.0,
-0.25208333333333144,73.25208333333332,-2066.0,
-0.25208333333333144,73.31458333333332,-2001.0,
-0.25208333333333144,73.37708333333332,-1756.0,
-0.25208333333333144,73.43958333333332,-1577.0,
-0.25208333333333144,73.50208333333332,-2494.0,
-0.25208333333333144,73.56458333333332,-2360.0,
-0.25208333333333144,73.62708333333332,-2314.0,
-0.31458333333333144,9.06458333333333,-34.0,
-0.31458333333333144,9.12708333333333,-28.0,
-0.31458333333333144,9.18958333333333,-17.0,
-0.31458333333333144,9.25208333333333,-8.0,
-0.31458333333333144,42.627083333333324,-7.0,
-0.31458333333333144,42.689583333333324,-67.0,
-0.31458333333333144,42.752083333333324,-190.0,
-0.31458333333333144,42.814583333333324,-284.0,
-0.31458333333333144,73.25208333333332,-2085.0,
-0.31458333333333144,73.31458333333332,-1989.0,
-0.31458333333333144,73.37708333333332,-1120.0,
-0.31458333333333144,73.43958333333332,-6.0,
-0.31458333333333144,73.50208333333332,-1459.0,
-0.31458333333333144,73.56458333333332,-2283.0,
-0.31458333333333144,73.62708333333332,-2311.0,
-0.37708333333333144,8.93958333333333,-38.0,
-0.37708333333333144,9.00208333333333,-34.0,
-0.37708333333333144,9.06458333333333,-22.0,
-0.37708333333333144,9.12708333333333,-23.0,
-0.37708333333333144,9.18958333333333,-12.0,
-0.37708333333333144,9.25208333333333,-4.0,
-0.37708333333333144,42.564583333333324,-5.0,
-0.37708333333333144,42.627083333333324,-44.0,
-0.37708333333333144,42.689583333333324,-189.0,
-0.37708333333333144,42.752083333333324,-281.0,
-0.37708333333333144,73.06458333333332,-2084.0,
-0.37708333333333144,73.12708333333332,-2100.0,
-0.37708333333333144,73.18958333333332,-1664.0,
-0.37708333333333144,73.25208333333332,-1937.0,
-0.37708333333333144,73.31458333333332,-1878.0,
-0.37708333333333144,73.37708333333332,-1258.0,
-0.37708333333333144,73.43958333333332,-223.0,
-0.37708333333333144,73.50208333333332,-1780.0,
-0.37708333333333144,73.56458333333332,-2230.0,
-0.37708333333333144,73.62708333333332,-2362.0,
-0.4187499999999981,0.0020833333333314386,-4872.0,
-0.4187499999999981,0.418749999999998,-4801.0,
-0.4187499999999981,0.8354166666666646,-4832.0,
-0.4187499999999981,1.252083333333331,-4695.0,
-0.4187499999999981,1.6687499999999977,-4593.0,
-0.4187499999999981,2.0854166666666645,-4567.0,
-0.4187499999999981,2.502083333333331,-3599.0,
-0.4187499999999981,2.9187499999999975,-4405.0,
-0.4187499999999981,3.335416666666664,-4290.0,
-0.4187499999999981,3.7520833333333306,-4202.0,
-0.4187499999999981,4.1687499999999975,-4091.0,
-0.4187499999999981,4.585416666666664,-4026.0,
-0.4187499999999981,5.0020833333333306,-3773.0,
-0.4187499999999981,5.418749999999997,-3600.0,
-0.4187499999999981,5.835416666666664,-3258.0,
-0.4187499999999981,6.2520833333333306,-2752.0,
-0.4187499999999981,6.668749999999997,-3112.0,
-0.4187499999999981,7.085416666666664,-2923.0,
-0.4187499999999981,7.50208333333333,-2635.0,
-0.4187499999999981,7.918749999999997,-2346.0,
-0.4187499999999981,8.335416666666664,-1452.0,
-0.4187499999999981,42.91874999999999,-1073.0,
-0.4187499999999981,43.33541666666666,-2450.0,
-0.4187499999999981,43.752083333333324,-3042.0,
-0.4187499999999981,44.16874999999999,-3213.0,
-0.4187499999999981,44.58541666666666,-3458.0,
-0.4187499999999981,45.002083333333324,-3714.0,
-0.4187499999999981,45.41874999999999,-3928.0,
-0.4187499999999981,45.83541666666666,-4134.0,
-0.4187499999999981,46.252083333333324,-4254.0,
-0.4187499999999981,46.66874999999999,-4390.0,
-0.4187499999999981,47.08541666666665,-4538.0,
-0.4187499999999981,47.502083333333324,-4675.0,
-0.4187499999999981,47.91874999999999,-4738.0,
-0.4187499999999981,48.33541666666665,-4794.0,
-0.4187499999999981,48.752083333333324,-4814.0,
-0.4187499999999981,49.16874999999999,-4883.0,
-0.4187499999999981,49.58541666666665,-4918.0,
-0.4187499999999981,50.002083333333324,-5010.0,
-0.4187499999999981,50.41874999999999,-5084.0,
-0.4187499999999981,50.83541666666665,-5083.0,
-0.4187499999999981,51.252083333333324,-5089.0,
-0.4187499999999981,51.66874999999999,-5011.0,
-0.4187499999999981,52.08541666666665,-5111.0,
-0.4187499999999981,52.502083333333324,-5042.0,
-0.4187499999999981,52.91874999999999,-4583.0,
-0.4187499999999981,53.33541666666665,-4989.0,
-0.4187499999999981,53.752083333333324,-4840.0,
-0.4187499999999981,54.16874999999999,-4811.0,
-0.4187499999999981,54.58541666666665,-4868.0,
-0.4187499999999981,55.002083333333324,-2509.0,
-0.4187499999999981,55.41874999999999,-4609.0,
-0.4187499999999981,55.83541666666665,-3876.0,
-0.4187499999999981,56.252083333333324,-4647.0,
-0.4187499999999981,56.66874999999999,-4667.0,
-0.4187499999999981,57.08541666666665,-4579.0,
-0.4187499999999981,57.50208333333332,-4725.0,
-0.4187499999999981,57.91874999999999,-4659.0,
-0.4187499999999981,58.33541666666665,-4719.0,
-0.4187499999999981,58.75208333333332,-4699.0,
-0.4187499999999981,59.16874999999999,-4633.0,
-0.4187499999999981,59.58541666666665,-4455.0,
-0.4187499999999981,60.00208333333332,-4349.0,
-0.4187499999999981,60.41874999999999,-4558.0,
-0.4187499999999981,60.83541666666665,-4642.0,
-0.4187499999999981,61.25208333333332,-4650.0,
-0.4187499999999981,61.66874999999999,-4413.0,
-0.4187499999999981,62.08541666666665,-4532.0,
-0.4187499999999981,62.50208333333332,-4213.0,
-0.4187499999999981,62.91874999999999,-4461.0,
-0.4187499999999981,63.33541666666665,-4352.0,
-0.4187499999999981,63.75208333333332,-4072.0,
-0.4187499999999981,64.16874999999999,-4178.0,
-0.4187499999999981,64.58541666666665,-4200.0,
-0.4187499999999981,65.00208333333332,-3964.0,
-0.4187499999999981,65.41874999999999,-3554.0,
-0.4187499999999981,65.83541666666665,-4179.0,
-0.4187499999999981,66.25208333333332,-3508.0,
-0.4187499999999981,66.66874999999999,-2165.0,
-0.4187499999999981,67.08541666666665,-3832.0,
-0.4187499999999981,67.50208333333332,-2978.0,
-0.4187499999999981,67.91874999999999,-2967.0,
-0.4187499999999981,68.33541666666665,-3032.0,
-0.4187499999999981,68.75208333333332,-3530.0,
-0.4187499999999981,69.16874999999999,-3885.0,
-0.4187499999999981,69.58541666666665,-3823.0,
-0.4187499999999981,70.00208333333332,-3713.0,
-0.4187499999999981,70.41874999999999,-3696.0,
-0.4187499999999981,70.83541666666665,-4217.0,
-0.4187499999999981,71.25208333333332,-3948.0,
-0.4187499999999981,71.66874999999999,-4300.0,
-0.4187499999999981,72.08541666666665,-4126.0,
-0.4187499999999981,72.50208333333332,-3367.0,
-0.4187499999999981,72.91874999999999,-2133.0,
-0.4187499999999981,73.75208333333332,-2636.0,
-0.4187499999999981,74.16874999999999,-3051.0,
-0.4187499999999981,74.58541666666665,-3407.0,
-0.4187499999999981,75.00208333333332,-4469.0,
-0.4187499999999981,75.41874999999999,-4370.0,
-0.4187499999999981,75.83541666666665,-4339.0,
-0.4187499999999981,76.25208333333332,-4542.0,
-0.4187499999999981,76.66874999999999,-4734.0,
-0.4187499999999981,77.08541666666665,-4673.0,
-0.4187499999999981,77.50208333333332,-4784.0,
-0.4187499999999981,77.91874999999999,-4856.0,
-0.4187499999999981,78.33541666666665,-4782.0,
-0.4187499999999981,78.75208333333332,-4707.0,
-0.4187499999999981,79.16874999999999,-4736.0,
-0.4187499999999981,79.58541666666665,-4716.0,
-0.4187499999999981,80.00208333333332,-4701.0,
-0.4187499999999981,80.41874999999999,-4691.0,
-0.4187499999999981,80.83541666666665,-4678.0,
-0.4187499999999981,81.25208333333332,-4698.0,
-0.4187499999999981,81.66874999999999,-4613.0,
-0.4187499999999981,82.08541666666665,-4653.0,
-0.4187499999999981,82.50208333333332,-4456.0,
-0.4187499999999981,82.91874999999999,-4636.0,
-0.4187499999999981,83.33541666666665,-4581.0,
-0.4187499999999981,83.75208333333332,-4587.0,
-0.4187499999999981,84.16874999999997,-4587.0,
-0.4187499999999981,84.58541666666665,-4601.0,
-0.4187499999999981,85.00208333333332,-4584.0,
-0.4187499999999981,85.41874999999997,-4595.0,
-0.4187499999999981,85.83541666666665,-4562.0,
-0.4187499999999981,86.25208333333332,-4540.0,
-0.4187499999999981,86.66874999999997,-4556.0,
-0.4187499999999981,87.08541666666665,-4547.0,
-0.4187499999999981,87.50208333333332,-4593.0,
-0.4187499999999981,87.91874999999997,-4576.0,
-0.4187499999999981,88.33541666666665,-4314.0,
-0.4187499999999981,88.75208333333332,-4242.0,
-0.4187499999999981,89.16874999999997,-3532.0,
-0.4187499999999981,89.58541666666665,-2874.0,
-0.43958333333333144,8.62708333333333,-526.0,
-0.43958333333333144,8.68958333333333,-377.0,
-0.43958333333333144,8.75208333333333,-239.0,
-0.43958333333333144,8.87708333333333,-38.0,
-0.43958333333333144,8.93958333333333,-26.0,
-0.43958333333333144,9.00208333333333,-29.0,
-0.43958333333333144,9.06458333333333,-20.0,
-0.43958333333333144,9.12708333333333,-18.0,
-0.43958333333333144,9.18958333333333,-7.0,
-0.43958333333333144,9.25208333333333,-3.0,
-0.43958333333333144,42.502083333333324,-2.0,
-0.43958333333333144,42.564583333333324,-16.0,
-0.43958333333333144,42.627083333333324,-179.0,
-0.43958333333333144,42.689583333333324,-261.0,
-0.43958333333333144,42.752083333333324,-460.0,
-0.43958333333333144,72.93958333333332,-2189.0,
-0.43958333333333144,73.00208333333332,-2192.0,
-0.43958333333333144,73.06458333333332,-2050.0,
-0.43958333333333144,73.12708333333332,-1807.0,
-0.43958333333333144,73.18958333333332,-1692.0,
-0.43958333333333144,73.25208333333332,-1910.0,
-0.43958333333333144,73.31458333333332,-1936.0,
-0.43958333333333144,73.37708333333332,-1528.0,
-0.43958333333333144,73.43958333333332,-1237.0,
-0.43958333333333144,73.50208333333332,-2000.0,
-0.43958333333333144,73.56458333333332,-2285.0,
-0.5020833333333314,8.56458333333333,-729.0,
-0.5020833333333314,8.62708333333333,-541.0,
-0.5020833333333314,8.68958333333333,-363.0,
-0.5020833333333314,8.75208333333333,-77.0,
-0.5020833333333314,8.81458333333333,-57.0,
-0.5020833333333314,8.87708333333333,-44.0,
-0.5020833333333314,8.93958333333333,-23.0,
-0.5020833333333314,9.00208333333333,-10.0,
-0.5020833333333314,9.06458333333333,-13.0,
-0.5020833333333314,9.12708333333333,-6.0,
-0.5020833333333314,42.439583333333324,-7.0,
-0.5020833333333314,42.502083333333324,-17.0,
-0.5020833333333314,42.564583333333324,-167.0,
-0.5020833333333314,42.627083333333324,-211.0,
-0.5020833333333314,42.689583333333324,-386.0,
-0.5020833333333314,72.93958333333332,-1882.0,
-0.5020833333333314,73.00208333333332,-2107.0,
-0.5020833333333314,73.06458333333332,-1853.0,
-0.5020833333333314,73.12708333333332,-1860.0,
-0.5020833333333314,73.18958333333332,-1843.0,
-0.5020833333333314,73.25208333333332,-1782.0,
-0.5020833333333314,73.31458333333332,-1879.0,
-0.5020833333333314,73.37708333333332,-1973.0,
-0.5020833333333314,73.43958333333332,-2114.0,
-0.5020833333333314,73.50208333333332,-2151.0,
-0.5020833333333314,73.56458333333332,-2365.0,
-0.5645833333333314,8.56458333333333,-677.0,
-0.5645833333333314,8.62708333333333,-509.0,
-0.5645833333333314,8.68958333333333,-204.0,
-0.5645833333333314,8.75208333333333,-79.0,
-0.5645833333333314,8.81458333333333,-65.0,
-0.5645833333333314,8.87708333333333,-35.0,
-0.5645833333333314,8.93958333333333,-10.0,
-0.5645833333333314,9.00208333333333,-1.0,
-0.5645833333333314,9.06458333333333,-2.0,
-0.5645833333333314,9.12708333333333,-4.0,
-0.5645833333333314,42.377083333333324,-5.0,
-0.5645833333333314,42.439583333333324,-12.0,
-0.5645833333333314,42.502083333333324,-162.0,
-0.5645833333333314,42.564583333333324,-225.0,
-0.5645833333333314,42.627083333333324,-272.0,
-0.5645833333333314,72.87708333333332,-2073.0,
-0.5645833333333314,72.93958333333332,-1631.0,
-0.5645833333333314,73.00208333333332,-590.0,
-0.5645833333333314,73.06458333333332,-327.0,
-0.5645833333333314,73.12708333333332,-1301.0,
-0.5645833333333314,73.18958333333332,-624.0,
-0.5645833333333314,73.25208333333332,-743.0,
-0.5645833333333314,73.31458333333332,-1893.0,
-0.5645833333333314,73.37708333333332,-2022.0,
-0.5645833333333314,73.43958333333332,-1417.0,
-0.6270833333333314,8.50208333333333,-724.0,
-0.6270833333333314,8.56458333333333,-686.0,
-0.6270833333333314,8.62708333333333,-410.0,
-0.6270833333333314,8.68958333333333,-26.0,
-0.6270833333333314,8.75208333333333,-51.0,
-0.6270833333333314,8.81458333333333,-33.0,
-0.6270833333333314,8.87708333333333,-26.0,
-0.6270833333333314,8.93958333333333,-6.0,
-0.6270833333333314,9.00208333333333,-2.0,
-0.6270833333333314,9.06458333333333,-10.0,
-0.6270833333333314,42.377083333333324,-10.0,
-0.6270833333333314,42.439583333333324,-118.0,
-0.6270833333333314,42.502083333333324,-193.0,
-0.6270833333333314,42.564583333333324,-276.0,
-0.6270833333333314,72.87708333333332,-2288.0,
-0.6270833333333314,72.93958333333332,-2035.0,
-0.6270833333333314,73.00208333333332,-1934.0,
-0.6270833333333314,73.06458333333332,-1073.0,
-0.6270833333333314,73.12708333333332,-17.0,
-0.6270833333333314,73.18958333333332,-40.0,
-0.6270833333333314,73.25208333333332,-1259.0,
-0.6270833333333314,73.31458333333332,-1880.0,
-0.6270833333333314,73.37708333333332,-2020.0,
-0.6270833333333314,73.43958333333332,-2225.0,
-0.6895833333333314,8.50208333333333,-814.0,
-0.6895833333333314,8.56458333333333,-607.0,
-0.6895833333333314,8.62708333333333,-288.0,
-0.6895833333333314,8.68958333333333,-13.0,
-0.6895833333333314,8.81458333333333,-18.0,
-0.6895833333333314,8.87708333333333,-2.0,
-0.6895833333333314,9.06458333333333,-3.0,
-0.6895833333333314,42.314583333333324,-7.0,
-0.6895833333333314,42.377083333333324,-17.0,
-0.6895833333333314,42.439583333333324,-171.0,
-0.6895833333333314,42.502083333333324,-258.0,
-0.6895833333333314,72.93958333333332,-2431.0,
-0.6895833333333314,73.00208333333332,-2242.0,
-0.6895833333333314,73.06458333333332,-1865.0,
-0.6895833333333314,73.12708333333332,-2.0,
-0.6895833333333314,73.18958333333332,-2.0,
-0.6895833333333314,73.25208333333332,-1463.0,
-0.6895833333333314,73.31458333333332,-2208.0,
-0.6895833333333314,73.37708333333332,-1842.0,
-0.7520833333333314,8.56458333333333,-430.0,
-0.7520833333333314,8.62708333333333,-136.0,
-0.7520833333333314,8.68958333333333,-19.0,
-0.7520833333333314,8.81458333333333,-2.0,
-0.7520833333333314,8.87708333333333,-2.0,
-0.7520833333333314,42.252083333333324,-7.0,
-0.7520833333333314,42.314583333333324,-34.0,
-0.7520833333333314,42.377083333333324,-173.0,
-0.7520833333333314,42.439583333333324,-226.0,
-0.7520833333333314,42.502083333333324,-319.0,
-0.7520833333333314,72.93958333333332,-2221.0,
-0.7520833333333314,73.00208333333332,-2088.0,
-0.7520833333333314,73.06458333333332,-1956.0,
-0.7520833333333314,73.12708333333332,-1776.0,
-0.7520833333333314,73.18958333333332,-1513.0,
-0.7520833333333314,73.25208333333332,-1877.0,
-0.7520833333333314,73.31458333333332,-2142.0,
-0.7520833333333314,73.37708333333332,-2302.0,
-0.8145833333333314,8.56458333333333,-166.0,
-0.8145833333333314,8.62708333333333,-36.0,
-0.8145833333333314,8.68958333333333,-21.0,
-0.8145833333333314,8.75208333333333,-13.0,
-0.8145833333333314,42.189583333333324,-6.0,
-0.8145833333333314,42.252083333333324,-45.0,
-0.8145833333333314,42.314583333333324,-169.0,
-0.8145833333333314,42.377083333333324,-228.0,
-0.8145833333333314,42.439583333333324,-436.0,
-0.8145833333333314,73.00208333333332,-1705.0,
-0.8145833333333314,73.06458333333332,-1954.0,
-0.8145833333333314,73.12708333333332,-1618.0,
-0.8145833333333314,73.18958333333332,-1666.0,
-0.8145833333333314,73.25208333333332,-2095.0,
-0.8145833333333314,73.31458333333332,-2311.0,
-0.8354166666666648,0.0020833333333314386,-4849.0,
-0.8354166666666648,0.418749999999998,-4672.0,
-0.8354166666666648,0.8354166666666646,-4747.0,
-0.8354166666666648,1.252083333333331,-4439.0,
-0.8354166666666648,1.6687499999999977,-4681.0,
-0.8354166666666648,2.0854166666666645,-4501.0,
-0.8354166666666648,2.502083333333331,-4488.0,
-0.8354166666666648,2.9187499999999975,-4309.0,
-0.8354166666666648,3.335416666666664,-4268.0,
-0.8354166666666648,3.7520833333333306,-4171.0,
-0.8354166666666648,4.1687499999999975,-4031.0,
-0.8354166666666648,4.585416666666664,-3945.0,
-0.8354166666666648,5.0020833333333306,-3781.0,
-0.8354166666666648,5.418749999999997,-3606.0,
-0.8354166666666648,5.835416666666664,-3415.0,
-0.8354166666666648,6.2520833333333306,-3304.0,
-0.8354166666666648,6.668749999999997,-3109.0,
-0.8354166666666648,7.085416666666664,-2869.0,
-0.8354166666666648,7.50208333333333,-2562.0,
-0.8354166666666648,7.918749999999997,-2078.0,
-0.8354166666666648,8.335416666666664,-1130.0,
-0.8354166666666648,42.502083333333324,-770.0,
-0.8354166666666648,42.91874999999999,-2268.0,
-0.8354166666666648,43.33541666666666,-2877.0,
